1053,-87.0064,1248.65,868.111,-7.03314,1228.71,630.055,-7.16974,1239.57,749.243,-7.72266,1249.62,867.905,151.789,1253.18,867.282
1060,-87.4575,1247.07,835.818,-8.49992,1229.51,597.704,-7.98296,1239.88,716.552,-7.92466,1249.18,834.969,151.66,1254.93,833.395
1071,-86.3381,1246.63,778.282,-10.1305,1229.47,539.177,-7.96507,1238.52,657.941,-6.79133,1246.89,776.751,152.605,1248.85,773.529
1075,-86.6884,1244.59,755.742,-10.8393,1228.98,516.418,-8.58062,1237.4,635.226,-7.16062,1245.48,754.284,152.043,1248.12,750.574
1083,-87.1471,1244.36,708.401,-11.2407,1229.12,468.715,-9.05951,1237.05,587.478,-7.3982,1244.98,706.789,151.98,1246.58,702.973
1091,-87.8561,1248.08,657.189,-11.2723,1230.25,417.918,-9.24999,1239.32,536.802,-8.17688,1247.88,655.67,151.207,1248.53,652.425
1095,-88.6637,1250.8,630.382,-11.5719,1231.29,391.426,-9.65441,1241.38,510.796,-8.53957,1250.41,629.456,150.45,1250.39,626.494
1103,-90.3421,1257.75,574.058,-10.9415,1234.8,336.194,-10.2791,1246.13,455.127,-10.342,1256.86,573.686,148.864,1255.97,573.022
1107,-91.1359,1261.33,544.623,-9.98952,1236.76,307.36,-10.0399,1248.97,426.349,-11.3683,1260.51,544.591,147.978,1259.73,544.927
1115,-90.9018,1270.48,484.008,-7.55878,1241.97,247.98,-9.196,1255.18,366.091,-11.0475,1268.45,485.076,148.088,1264.62,486.674
1123,-89.6902,1277.66,420.474,-3.95192,1246.28,185.91,-6.70005,1260.69,304.126,-10.1266,1275.07,422.476,149.15,1271.04,426.426
1127,-89.4904,1278.81,388.738,-1.83779,1247.6,155.159,-4.87678,1262.35,273.786,-9.45839,1276.48,391.73,149.614,1272.31,396.682
1135,-88.0267,1274.45,329.056,2.76248,1248.49,95.5652,-2.50001,1261.37,214.037,-8.30566,1273.54,332.132,151.193,1272.24,339.008
1142,-86.2137,1268.74,277.32,6.31323,1248.09,44.2155,0.214095,1258.74,162.971,-6.4616,1269.08,281.381,153.009,1268.95,289.034
1150,-81.6139,1266.74,218.848,10.3496,1248.16,-14.2865,4.88743,1257.68,103.983,-1.71312,1266.17,222.712,157.868,1265.79,230.005
1158,-75.9954,1267.47,161.744,13.378,1247.86,-72.5535,9.24771,1257.8,46.0335,3.99379,1266.72,164.559,163.211,1266.08,170.164
1162,-73.778,1268.7,132.7,14.2528,1247.71,-101.803,10.5787,1257.79,16.6679,5.89805,1267.93,135.095,165.543,1266.36,140.469
1170,-71.8059,1269.98,75.2933,14.5015,1246.31,-159.647,11.8128,1258.17,-41.1538,7.78351,1269.01,77.19,167.465,1266.95,81.1559
1178,-73.3492,1268.52,17.3121,12.5672,1243.59,-217.954,10.0749,1256.11,-99.3534,6.66026,1268.62,18.7202,166.125,1268.6,21.454
1182,-74.3373,1268.1,-11.9383,10.6502,1241.62,-247.351,8.1607,1255.31,-129.355,5.53189,1268.37,-10.4571,164.777,1268.82,-8.18371
1189,-76.0951,1266.96,-64.3764,6.61639,1238.43,-299.546,5.91821,1253.44,-181.302,3.81436,1267.57,-63.6342,163.151,1268.87,-62.4537
1196,-79.0547,1265.11,-116.775,2.56029,1234.02,-352.441,2.04309,1250.82,-234.465,0.947211,1265.54,-116.746,159.786,1268.58,-116.59
